name,id,description,url,price,priceInWord,cityName,addressLocality,longitude,latitude,numberOfRooms,bathroom,bedroom,floorSize,floorno,furnshingstatus,agentName,agentCompanyName,agentMaskedmobilenumber
3 BHK Flat  for Sale in   Vanagaram ,domcache_srp_55906115,"3 Bath,Unfurnished,7 floor,East facing Bharat residency is an exclusive, Luxurious 3 BHK Township, as you will see is an just another ordinary Residential Community but is a feature filled Landmark. We have put together a set of features from supporting ideas like Tennis Court, Amphi Theatre, Parks, Jogging Track, recreation facilities for all ages. Bharat Residency brings peace of mind & Sense of safety after you come back from your busy Schedule.",https://www.magicbricks.com/propertyDetails/3-BHK-1800-Sq-ft-Multistorey-Apartment-FOR-Sale-Vanagaram-in-Chennai&id=4d423535393036313135,9900000,99 Lac,Chennai,Vanagaram,,,3,3,3,1800 FTK ,7,Unfurnished,Lakshmi ,,+91-93XXXXXXX17
"2 BHK Flat  for Sale in   Kelambakkam, Old Mahabalipuram Road ",domcache_srp_54885393,"2 Bath,Unfurnished Vishram's Nest is located on the OMR Main Road just adjacent to SSN Engineering College. A Sprawling 3.47 Acre project a Stilt + 4 structure comes with 8 Blocks comprising 2 & 3 BHK Apartments. A place of Peace and solace to you and your loved ones, the project's biggest USP is the UDS, with more than 60% UDS, not only home owners get better resale value but also a lot of free space to move around with fewer crowds jostling.",https://www.magicbricks.com/propertyDetails/2-BHK-985-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Kelambakkam-in-Chennai&id=4d423534383835333933,3742015,37.4 Lac,Chennai,"Kelambakkam, Old Mahabalipuram Road",12.738964,80.174832,2,2,2,985 FTK ,,Unfurnished,Vishram,Vishram Builders,+91-78XXXXXXX99
"2 BHK Flat  for Sale in   Santhosapuram, Medavakkam ",domcache_srp_54586621,"2 Bath,Unfurnished Chenthur Homes has launched their new project in Santhoshapuram, Near Medavakkam with best location advantages. Located in the heart of the city it has easy access to Airport and Railway Station.",https://www.magicbricks.com/propertyDetails/2-BHK-915-Sq-ft-Multistorey-Apartment-FOR-Sale-Santhosapuram-in-Chennai&id=4d423534353836363231,5032500,50.3 Lac,Chennai,"Santhosapuram, Medavakkam",12.9131114,80.175958,2,2,2,915 FTK ,,Unfurnished,Kandasamy,Chenthur Homes,+91-73XXXXXXX45
1 BHK Flat  for Sale in   Sembakkam ,domcache_srp_53540279,"1 Bath,Unfurnished Akila Heights in Sembakkam, Chennai has apartments available at an affordable budget range between INR 34.0 Lac - 84 Lac.. AKILA HEIGHTS, a project located right on the 100 ft. road of Sembakkam Tambaram-Velachery Main Road) which is proximate to many well reputed schools like Kendriya Vidyalaya, Boaz Public, Alpha Public School, Colleges like MCC, Bharat Engineering, Prince, Venkateswara, Universities, Hospitals and all major brands. The location of the project is safe and secure to you and very close access for your family daily needs.The project is placed in the best location of Sembakkam (East Tambaram) and loaded with all the features from basic facilities to luxurious amenities giving lot of advantages to the buyer by all means. In addition, AKILA HEIGHTS is well connected to Tambaram (E) Station, Upcoming new Bus Terminus and many IT companies like Cognizant, HCL, Wipro, Infosys, Tidel Park etc.",https://www.magicbricks.com/propertyDetails/1-BHK-588-Sq-ft-Multistorey-Apartment-FOR-Sale-Sembakkam-in-Chennai&id=4d423533353430323739,3527412,35.3 Lac,Chennai,Sembakkam,12.923305,80.1585743,1,1,1,588 FTK ,,Unfurnished,Mukunth,Akila Heights,+91-70XXXXXXX66
"3 BHK Flat  for Sale in   Nerkundram, Koyambedu ",domcache_srp_50995358,"3 Bath,Unfurnished An enhanced lifestyle in a luxury apartment located in the green areas is not a far away dream! It comes to you in the form of Marutham Neptune at Nerkundram (Near Koyambedu). Marutham Neptune comprises of two building blocks with 120 units spread over of 1.88 acres with Premium Amenities. Marutham Neptune has 2,2.5,3 and 4 BHKs in stilt+5 floors with covered car parking.",https://www.magicbricks.com/propertyDetails/3-BHK-1507-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Nerkundram-in-Chennai&id=4d423530393935333538,9793993,97.9 Lac,Chennai,"Nerkundram, Koyambedu",,,3,3,3,1507 FTK ,,Unfurnished,Sangeeta,Marutham Group,+91-99XXXXXXX50
1 BHK Flat  for Sale in   Old Washermanpet ,domcache_srp_56270221,"1 Bath,Unfurnished Double T Rain Drops located in Chennai, is a residential development of Double T Construction. It offers spacious and skillfully designed 1, 2 BHK apartments. The project is well equipped with all the basic amenities to facilitate the needs of the residents. The site is in close proximity to various civic utilities.",https://www.magicbricks.com/propertyDetails/1-BHK-690-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Old-Washermanpet-in-Chennai&id=4d423536323730323231,6555000,65.6 Lac,Chennai,Old Washermanpet,,,1,1,1,690 FTK ,,Unfurnished,Karthick,Double T Construction and Promoters LLP,+91-95XXXXXXX33
3 BHK Flat  for Sale in   Tiruvenkadam Nagar ,domcache_srp_57145955,"3 Bath,Semi-Furnished,4 floor,South facing Sree Guru Suraksha is strategically located in Ambattur and is a wellplanned and designed project. One tower that spread over a sprawling area of 4900 Sqft. With 8 units in this project. Only One Flat avaliable for sale.",https://www.magicbricks.com/propertyDetails/3-BHK-1275-Sq-ft-Multistorey-Apartment-FOR-Sale-Tiruvenkadam-Nagar-in-Chennai&id=4d423537313435393535,8400000,84 Lac,Chennai,Tiruvenkadam Nagar,13.112582,80.156592,3,3,3,1275 FTK ,4,Semi-Furnished,Jagdish,Sree Guru Foundations Pvt. Ltd.,+91-98XXXXXXX82
2 BHK Flat  for Sale in   Thoraipakkam ,domcache_srp_53059887,"2 Bath,Unfurnished,1 floor At Raman, We believe that better living starts with the right location. Not just high standards of building and craftsmanship even the surroundings of our World Class projects stand to deliver the exuberant embodiment of a better life. Imagine for a moment, what living amidst tranquillity feels like. An oasis of calm, a home where every breath fills you with peace. Welcome to ",https://www.magicbricks.com/propertyDetails/2-BHK-880-Sq-ft-Multistorey-Apartment-FOR-Sale-Thoraipakkam-in-Chennai&id=4d423533303539383837,4839120,48.4 Lac,Chennai,Thoraipakkam,12.940413,80.238329,2,2,2,880 FTK ,1,Unfurnished,Bhaskar,Shri Raman Developers,+91-99XXXXXXX54
2 BHK Flat  for Sale in   Pammal ,domcache_srp_56796235,"2 Bath,Unfurnished,Ground floor Viva Vianna is a classy apartment complex in Pammal that's designed for modern homeowners. Viva Vianna ranges from 747 sq.ft to 842 sq.ft that is built with modern elements. The apartment complex is near to the Airport, railway station, banks, schools, colleges, supermarkets and more. Viva Vianna is a lovely 2BHK for sale in Chennai for those who love comfortable luxury. Viva Vianna is compact, beautiful and ideal for modern nuclear families",https://www.magicbricks.com/propertyDetails/2-BHK-780-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Pammal-in-Chennai&id=4d423536373936323335,3744000,37.4 Lac,Chennai,Pammal,12.9734035,80.1319385,2,2,2,780 FTK ,Ground,Unfurnished,Viva Housing,Viva Housing,+91-93XXXXXXX22
3 BHK Flat  for Sale in   Keelkattalai ,domcache_srp_57178409,"2 Bath,Unfurnished Standing tall on the southern edge of Nanganallur is Infinys Nallur, with its strong cultural connection and taste for modern delights. This remarkable neighbourhood thrives on the duet of locational advantage and connectivity. Surrounded by hustle and bustle, fun and fanfare, glitz and galore - Lancor Infinys with its unmatched social infrastructure is equidistant from Chennai's GST Road and OMR via the 200 ft. Radial Road. Having easy access to Chennai's Airport, it is served by Phase II of the Metro Rail and is soon to be served by the MRTS, giving the place an enviable choice of commuting. Spread over 1.49 acres, Lancor Infinys is designed contemporarily and blended with historical aesthetics. ",https://www.magicbricks.com/propertyDetails/3-BHK-1148-Sq-ft-Multistorey-Apartment-FOR-Sale-Keelkattalai-in-Chennai&id=4d423537313738343039,8773013,87.7 Lac,Chennai,Keelkattalai,12.9588375,80.1846435,3,2,3,1148 FTK ,,Unfurnished,Prakash,Lancor Holdings Limited,+91-81XXXXXXX06
1 BHK Flat  for Sale in   Mambakkam ,domcache_srp_40230125,"2 Bath,Unfurnished,5 floor,North facing New Haven Ribbon Walk comprises of multi-level courtyards and green spaces connected by a ribbon landscape. This DTCP approved and pre-certified green development comes with over 70% open spacesOn offer at New Haven Ribbon Walk are premium 1 and 2 BHK apartments overlooking the Karanai Forest and Mambakkam Lake.Get ready to enjoy a healthy work-life balance with a host of facilities such as a jogging track, a skating rink, amphitheatre, business centre, library, swimming pool, banquet hall, meditation centre, restaurant and lots more.",https://www.magicbricks.com/propertyDetails/1-BHK-612-Sq-ft-Multistorey-Apartment-FOR-Sale-Mambakkam-in-Chennai-r1&id=4d423430323330313235,3200000,32 Lac,Chennai,Mambakkam,12.9254765,79.911747,1,2,1,612 FTK ,5,Unfurnished,Rajaghuru,Adora Multi Asset Solution Pvt. Ltd.,+91-98XXXXXXX74
3 BHK Flat  for Sale in   Tiruvottiyur ,domcache_srp_57267773,"3 Bath,Unfurnished Hansa Gems Park stands for Affordable Luxury. We know how important home is. Home is meant to be the safe space. A space to protect you and keep your dear ones safe. Hansa Gems Park is perfect for anyone who wants this perfect lifestyle.Hansa Gems Park is a development spread across 5.4 acres with 9 distinct apartments under various RERA registrations.These 9 apartments are strung together like the gems they are  by an amazing  30000 sq.ft of architect designed space for your  recreation needs! Imagine living with easy access to cricket nets, multi purpose courts, children's park, walking tracks and landscaped gardens at your door step.Hansa Gems Park is brilliantly located with the train station within  walking distance, a bus stop at the entrance, and the proposed metro also very close by. It is also within 5 mins walking distance to Satya Sai CBSE School, Vellammal New Gen School. And Ramakrishna Polytechnic. You can also find hospitals and banks within a 1.5km radius.",https://www.magicbricks.com/propertyDetails/3-BHK-1441-Sq-ft-Multistorey-Apartment-FOR-Sale-Tiruvottiyur-in-Chennai&id=4d423537323637373733,6196300,62 Lac,Chennai,Tiruvottiyur,13.1660276,80.3019369,3,3,3,1441 FTK ,,Unfurnished,Hansa Estates,Hansa Estates Private Limited,+91-93XXXXXXX93
3 BHK Flat  for Sale in   Navalur ,domcache_srp_56284119,"3 Bath,Semi-Furnished,East facing very nice n airy n spacious",https://www.magicbricks.com/propertyDetails/3-BHK-1750-Sq-ft-Multistorey-Apartment-FOR-Sale-Navalur-in-Chennai&id=4d423536323834313139,12000000,1.20 Cr,Chennai,Navalur,12.840727,80.231951,3,3,3,1750 FTK ,,Semi-Furnished,Payal,,+91-96XXXXXXX14
"3 BHK Flat  for Sale in   Okkiyam Thuraipakkam, E Coast Road ",domcache_srp_54608795,"3 Bath,Semi-Furnished,3 floor,West facing Meticulously crafted, this beautiful 3BHK flat with 1500 sq ft of the super built-up area showcases well-ventilated and brightened rooms. This gorgeous flat which is up for sale in Arihant Escapade, Okkiyam Thuraipakkam, Chennai is worth investing in. Come, witness a peaceful stay only at Arihant Escapade with suits your budget and family needs. Property SpecificationsLocated on the 3rd floor, this Vastu compliant flat outfitted with fans and lights is installed with vitrified tiles for the flooring. The floor plan of this fully furnished flat encompasses 3 well-groomed bedrooms, 3 bathrooms, 1 pretty balcony, a living (with TV unit and cupboard) cum dining area, and a modular kitchen. Appointed with branded ACs all the bedrooms are decked with spacious wardrobes for your apparel and valuables. Here, the master bedroom has wooden flooring. Enjoy a hot water shower in the western fashion bathrooms that are equipped with geysers & shower cubicles, where 2 bathrooms are en-suite while the other is commonly available. The lovely balcony which is linked to the hall renders a beautiful view of the park. For the comfort of the lady of the house, the modular kitchen is installed with a granite countertop, cabinets, chimney, and a stainless steel sink. FacilitiesArihant Escapade is a stunning residential property that offers a unique blend of amenities and facilities such as a clubhouse, swimming pool, gym, function hall, superstore, security, 100% power backup, 24x7 water supply, and covered for parking one car is also available here. LocalityMarkets and eateries in the neighborhood include BSR Mall (Croma, Westside, Starbucks), Barbeque Nation, Sangeetha veg. restaurant, OMR Food Street, Sigree Global Grill, Pazhamudir, Nilgiris, Fipola. Apollo Speciality Hospitals is 3.2kms. (11 mins. Drive) and Dr. Kamakshi Memorial Hospital is within 5 km (16 mins. Drive). Some of the reputed schools of Chennai are Dr. C. L. Metha Sishya OMR School is a kilometer (13 mins. By walk) Apl Global School is at 2.2 km, Abacus Montessori School is 2.7 km away, while The Indian Public School (Tips) is 2.9 km away from this apartment.Tek Towers, Infoview Technologies, Bahwan cyber tek, Grundfos pumps, Chennai one it park, Cognizant, Prince info city i, Prince info city ii, Rmz millennia business park, Ford motor private limited, Sp Infocity (Global Infocity), Hcl Perungudi, Ascendas it park, Tidel park, Ramanujan it city are several companies of Chennai dotted at 1.1km-7km.",https://www.magicbricks.com/propertyDetails/3-BHK-1500-Sq-ft-Multistorey-Apartment-FOR-Sale-Okkiyam-Thuraipakkam-in-Chennai&id=4d423534363038373935,7200000,72 Lac,Chennai,"Okkiyam Thuraipakkam, E Coast Road",12.943206,80.244598,3,3,3,1500 FTK ,3,Semi-Furnished,S Priya,,+91-91XXXXXXX76
3 BHK Flat  for Sale in   Thoraipakkam ,domcache_srp_55101243,"3 Bath,Semi-Furnished,3 floor,East facing East facing apartment entry, Bedrooms in the apartment have wardrobe, AC and Water HeaterInstalled with nets for safety from birds.",https://www.magicbricks.com/propertyDetails/3-BHK-1610-Sq-ft-Multistorey-Apartment-FOR-Sale-Thoraipakkam-in-Chennai&id=4d423535313031323433,13000000,1.30 Cr,Chennai,Thoraipakkam,12.940413475036621,80.23832702636719,3,3,3,1610 FTK ,3,Semi-Furnished,Kashyap,,+91-93XXXXXXX00
2 BHK Flat  for Sale in   Pammal ,domcache_srp_50999514,"2 Bath,Unfurnished,1 floor,North facing 2 BHK, Multistorey Apartment is available for Sale in Pammal, Chennai for 34.50 Lac(s)",https://www.magicbricks.com/propertyDetails/2-BHK-858-Sq-ft-Multistorey-Apartment-FOR-Sale-Pammal-in-Chennai&id=4d423530393939353134,3450000,34.5 Lac,Chennai,Pammal,,,2,2,2,858 FTK ,1,Unfurnished,Krishnaraj,,+91-99XXXXXXX37
"2 BHK Flat  for Sale in   Indira Nagar- Adyar, Adyar ",domcache_srp_53833483,"2 Bath,Semi-Furnished,3 floor,South facing Beneficially located in Indira Nagar, Adyar ,Chennai is a thoughtfully designed and lavish 2 BHK flat of 1133 sqft super area that is up for sale and looking for a soulful family to host. This abode has been carefully crafted to fit every aspirations of you and your loved ones. So if you are looking to make a worthy investment in a dream home, then cash in and book this property soon! Property specifications Located on the top most floor of a 3 storey building, this adobe is semi furnished which lets you do little arrangement work before moving in. The abode comprises 2 bedrooms, 2 bathrooms, 2 balconies, a living cum dining area and a semi modular kitchen and in addition, a terrace is available on the 4th floor. Both the bedrooms are furnished with wardrobes and as for the 2 bathrooms, 1 is western mannered and the other is indian in style and there is a geyser available in 1 bathroom. Out of the 2 bathrooms, 1 bathroom can also be used as a common bathroom. This abode is blessed with ample natural light and ventilation with the 2 balconies where 1 is attached to the bedroom and the other is connected to the hall. The kitchen is appointed with covered cabinets, granite platform and a sink. Furthermore, this south facing property is adorned with marble flooring which adds an aesthetically appealing look to your home and also keeps the flooring well durable. Facilities There is a sizable open parking space available and other facilities like round the clock water supply, security with CCTV surveillance and 1 lift are made available at your convenience. Modern amenities like rain water harvesting, water storage, security, fire fighting equipment, lift and maintenance staff are also made available. Locality This property is located in a prime area and enjoys the presence of various social amenities at a close reach, offering you and your loved ones a modern lifestyle and thus making this investment worthwhile. Schools, hospitals, malls and supermarkets are available at a close proximity, ensuring quick access to educational facilities, medical aid and shopping requirements. Banks and ATMs are available at a close reach and public transport like the bus stand is located 200m away whereas the railway station is located 1km away.",https://www.magicbricks.com/propertyDetails/2-BHK-1133-Sq-ft-Multistorey-Apartment-FOR-Sale-Indira-Nagar-Adyar-in-Chennai&id=4d423533383333343833,9700000,97 Lac,Chennai,"Indira Nagar- Adyar, Adyar",13.003388404846191,80.25928497314453,2,2,2,1133 FTK ,3,Semi-Furnished,Murugesan,,+91-98XXXXXXX73
