date,reviewer,review,rating,is_real_review
13/08/2020,Guest User,Apsara is one of the popular residential project in park street Kolkata. Apsara building is situated of Well connectivity area.,4,1
08/09/2013,Seema,?,5,1
14/08/2020,farooque,Blossom County is located in new Alipore Buroshibtala Kolkata. The apartment is well equipped with modern amenities and special features which give a classy look to the apartment. The interior and exterior of the project is done under professional architects which gives the apartment a lavish look.,3,1
14/08/2020,farooque,Blossom County is located in new Alipore Buroshibtala Kolkata. The apartment is well equipped with modern amenities and special features which give a classy look to the apartment. The interior and exterior of the project is done under professional architects which gives the apartment a lavish look.,3,1
26/03/2017,ganesh,?,5,1
24/05/2021,Guest User,"Project situated near Batanagar on the budge trunk road. The campus of the project is quiet and beautiful. Maintenance service is also good. Amenities are well equipped. Flats are well maintained, airy and spacious.",4,1
21/05/2021,Guest User,It is a very nice and clean society. It is a peaceful area with all amenities.,5,1
24/05/2021,Guest User,"Project situated near Batanagar on the budge trunk road. The campus of the project is quiet and beautiful. Maintenance service is also good. Amenities are well equipped. Flats are well maintained, airy and spacious.",4,1
21/05/2021,Guest User,It is a very nice and clean society. It is a peaceful area with all amenities.,5,1
05/10/2020,Guest User,COVID 19 may have spared you but there is no guarantee that DENGUE will not break out in this complex. Water bodies that they showcased at the time of purchase is now a breeding ground for mosquitoes and the water stinks. Some say it is infested with snakes and scorpions. Maintenance charges are hig... Read More,2,1
21/08/2020,Guest User,Eden City is one of the largest contemporary world class housing projects in Kolkata. This is the first of its kind as the same was conceived on the primary vision and philosophy of giving all modern lifestyle amenities and facilities at a much lesser cost.,4,1
08/09/2013,Kanak ,?,4,1
22/08/2020,Guest User,"Magnolia Nakshatra is a wonderful project in Barasat. Swimming pool, childrens play area, power back up, parking all amenities available in this project. It is well connected with Barasat and Hridaypur Railway Station.",5,1
22/08/2020,Guest User,"Magnolia Nakshatra is a wonderful project in Barasat. Swimming pool, childrens play area, power back up, parking all amenities available in this project. It is well connected with Barasat and Hridaypur Railway Station.",5,1
19/04/2019,Kaushik ,?,5,1
19/09/2020,Guest User,"Excellent places for families, it is near to hospitals, banks, police stations, etc. It has a good and healthy environment. Overall a good place to live in.",5,1
19/09/2020,Guest User,Love this place. It is far away from city traffic and pollution. Security is also very good. They are very particular about it is a very good and peaceful place to stay.,5,1
19/09/2020,Guest User,"Excellent places for families, it is near to hospitals, banks, police stations, etc. It has a good and healthy environment. Overall a good place to live in.",5,1
19/09/2020,Guest User,Love this place. It is far away from city traffic and pollution. Security is also very good. They are very particular about it is a very good and peaceful place to stay.,5,1
15/08/2020,Guest User,"Larica Township in Barasat, Kolkata North by Larica Estates Builders is a residential project. All modern amenities like swimming pool, jogging track and badminton court are available. The project has indoor activities such as pool table. The project is vaastu complaint. It is a ready to move projec... Read More",4,1
24/06/2013,Leela,?,3,1
22/08/2020,Guest User,"Siddha Eden Lakeville in B T Road by Siddha Group and Eden Realty. The apartment configuration are 2BHK, 3BHK and 4BHK and price ranges from 34.80 Lacs to 96.48 Lacs. Bank loan approved from State Bank of India and Reliance Home Finance. The project is well connected by various modes of transportati... Read More",5,1
22/08/2020,Guest User,"Siddha Eden Lakeville in B T Road by Siddha Group and Eden Realty. The apartment configuration are 2BHK, 3BHK and 4BHK and price ranges from 34.80 Lacs to 96.48 Lacs. Bank loan approved from State Bank of India and Reliance Home Finance. The project is well connected by various modes of transportati... Read More",5,1
16/02/2013,Rishin,?,0,1
23/08/2020,Guest User,"North grande is ready to move Residential complex. which located in Bulgaria Kolkata North, Developed by mount hill Realty and Balamukund. This complex is very well maintained and connect through all public transport.",5,1
23/08/2020,Guest User,"North grande is ready to move Residential complex. which located in Bulgaria Kolkata North, Developed by mount hill Realty and Balamukund. This complex is very well maintained and connect through all public transport.",5,1
08/03/2015,Biswajit,?,4,1
19/08/2020,Guest User,Upohar The Condoville is located in EM Bypass  Kolkata. It is another project of Ambuja Neotia. It is a ready to move project with possession offered in Aug-2012. Homes that are more than four walls. Home plus. The Condoville has a total of 14 towers. The construction is of 19 floors. Affordable for... Read More,4,1
19/08/2020,Guest User,Upohar The Condoville is located in EM Bypass  Kolkata. It is another project of Ambuja Neotia. It is a ready to move project with possession offered in Aug-2012. Homes that are more than four walls. Home plus. The Condoville has a total of 14 towers. The construction is of 19 floors. Affordable for... Read More,4,1
24/04/2014,Ajay,?,3,1
27/10/2020,Guest User,It is very nice place have a good atmosphere. Very nice property with well connected with whole Kolkata. 1 km from Bally Main station and 500 meter from Bally Halt. Good community and secured place to live in.,4,1
26/10/2020,Guest User,This is a nice housing complex along with such a beautiful lake at the other shore of my house A new upcoming project consisting of 5 towers with all basic amenities.,4,1
27/10/2020,Guest User,It is very nice place have a good atmosphere. Very nice property with well connected with whole Kolkata. 1 km from Bally Main station and 500 meter from Bally Halt. Good community and secured place to live in.,4,1
26/10/2020,Guest User,This is a nice housing complex along with such a beautiful lake at the other shore of my house A new upcoming project consisting of 5 towers with all basic amenities.,4,1
26/10/2020,Guest User,This is a nice housing complex along with such a beautiful lake at the other shore of my house A new upcoming project consisting of 5 towers with all basic amenities.,5,1
21/01/2013,Nisith,?,0,1
11/10/2018,Nilanjan,?,4,1
19/08/2020,Guest User,"The Vedic Village in Rajarhat, Kolkata. Vedic realty builders is a residential project.The project offers villas and Apartments with comfortable living. The villas and Apartments are of the following configurations like 2BHK, 3BHK, 4BHK, 5BHK and 6BHK in between various size. Vedic Village offer... Read More",5,1
19/08/2020,Guest User,"The Vedic Village in Rajarhat, Kolkata. Vedic realty builders is a residential project.The project offers villas and Apartments with comfortable living. The villas and Apartments are of the following configurations like 2BHK, 3BHK, 4BHK, 5BHK and 6BHK in between various size. Vedic Village offer... Read More",5,1
10/09/2018,rohit khattry,?,5,1
18/08/2020,Guest User,"Ideal Greens is a housing complex located at Tollygunge, Kolkata. The project sprawled over an area of 11.7 acres is set in a very convenient neighbourhood containing schools, hospitals, bus stations, metro stations, petrol pump, banks, ATMs, restaurants, play schools and parks. The project comes wi... Read More",4,1
18/08/2020,Guest User,"Ideal Greens is a housing complex located at Tollygunge, Kolkata. The project sprawled over an area of 11.7 acres is set in a very convenient neighbourhood containing schools, hospitals, bus stations, metro stations, petrol pump, banks, ATMs, restaurants, play schools and parks. The project comes wi... Read More",4,1
25/02/2014,Devjani,?,4,1
19/09/2020,Guest User,"Excellent places for families, it is near to hospitals, banks, police stations, etc. It has a good and healthy environment. Overall a good place to live in.",5,1
19/09/2020,Guest User,Love this place. It is far away from city traffic and pollution. Security is also very good. They are very particular about it is a very good and peaceful place to stay.,5,1
19/09/2020,Guest User,"Excellent places for families, it is near to hospitals, banks, police stations, etc. It has a good and healthy environment. Overall a good place to live in.",5,1
19/09/2020,Guest User,Love this place. It is far away from city traffic and pollution. Security is also very good. They are very particular about it is a very good and peaceful place to stay.,5,1
15/08/2020,Guest User,"Larica Township in Barasat, Kolkata North by Larica Estates Builders is a residential project. All modern amenities like swimming pool, jogging track and badminton court are available. The project has indoor activities such as pool table. The project is vaastu complaint. It is a ready to move projec... Read More",4,1
