name,id,description,url,price,priceInWord,cityName,addressLocality,longitude,latitude,numberOfRooms,bathroom,bedroom,floorSize,floorno,furnshingstatus,agentName,agentCompanyName,agentMaskedmobilenumber
3 BHK Flat  for Sale in   Arakere ,domcache_srp_45080041,"2 Bath,Unfurnished,12 floor Codename High Street Living is the latest launch of Habitat Ventures, Bengaluru's very own International Award Winning Architect-Developer. - Exclusive 3 BHK community with just 206 homes, overlooking 37.5-acre serene Arekere lake ; Tucked in 300 mts from Bannerghatta Main Road, just 750 m from the upcoming Hulimavu metro - Just 15-30 mins drive away from Dairy Circle, JP Nagar, Silkboard, MG Road, E-City. Loaded with lifestyle with 30+ amenities & a 4-story clubhouse with an infinity pool. 85% open area with 3-acres of the lakeside promenade & 300+ trees. 3 Bed homes here come with a large patio which can be the DIY space for your herb garden, semi-outdoor WFH space, kids play area, alfresco bar, and dining to homecare or a library.",https://www.magicbricks.com/propertyDetails/3-BHK-1455-Sq-ft-Multistorey-Apartment-FOR-Sale-Arakere-in-Bangalore&id=4d423435303830303431,10006950,1 Cr,Bangalore,Arakere,12.8857125,77.5993503,3,2,3,1455 FTK ,12,Unfurnished,Sandesh,,+91-97XXXXXXX44
2 BHK Flat  for Sale in   Horamavu ,domcache_srp_57427605,"2 Bath,Unfurnished,4 floor At Jai Bharathi Signature  you get to enjoy the best of facilities and amenities. The complete address of the site is Rampura, Bengaluru, Karnataka 562149, India. Its pincode is 560043. Enjoy the comforts of living in with all modern conveniences at your disposal. They provide apartments with all necessities like Swimming Pool, Changing Area, Power Back up, Lift, Vastu Compliant, Entrance Lobby, Multipurpose Hall, Sewage Treatment Plant, CCTV Camera, Security, Jogging Track etc.",https://www.magicbricks.com/propertyDetails/2-BHK-1005-Sq-ft-Multistorey-Apartment-FOR-Sale-Horamavu-in-Bangalore&id=4d423537343237363035,5527500,55.3 Lac,Bangalore,Horamavu,13.0320449,77.661594,2,2,2,1005 FTK ,4,Unfurnished,Jai Bharathi Pasha,Jai Bharathi Constructions ,+91-91XXXXXXX77
2 BHK Flat  for Sale in   Varthur ,domcache_srp_56891037,"2 Bath,Unfurnished,4 floor,East facing ISR Ashrita is all about Urbanity surrounded by the serenity of nature. ISR Ashrita is located just off Varthur Road, which is witnessing huge influx of professionals like you as it is close to reputed work places, world-class shopping malls, educational institutions and more.",https://www.magicbricks.com/propertyDetails/2-BHK-893-Sq-ft-Multistorey-Apartment-FOR-Sale-Varthur-in-Bangalore&id=4d423536383931303337,3991710,39.9 Lac,Bangalore,Varthur,12.950024,77.756913,2,2,2,893 FTK ,4,Unfurnished,Indrasena Reddy,ISR Projects,+91-91XXXXXXX67
3 BHK Flat  for Sale in   Sarjapur Road ,domcache_srp_49368629,"2 Bath,Unfurnished,4 floor Each floor plan ensures abundance of natural light, optimal ventilation and privacy. The Bentley Greens also provides overhead water tanks, efficient Bore wells, sustainable water treatment, Rain water harvesting and sewage treatment plans and using advanced technology to provide luxurious yet sustainable living.",https://www.magicbricks.com/propertyDetails/3-BHK-1174-Sq-ft-Multistorey-Apartment-FOR-Sale-Sarjapur-Road-in-Bangalore&id=4d423439333638363239,4226400,42.3 Lac,Bangalore,Sarjapur Road,,,3,2,3,1174 FTK ,4,Unfurnished,Yuvaraj M,Bhavisha Properties ,+91-88XXXXXXX99
2 BHK Flat  for Sale in   whitefield ,domcache_srp_49531382,"2 Bath,Unfurnished Alpine fiesta is a latest premium apartment proudly announced by Alpine Housing Development Corporation Ltd. Alpine Fiesta is near Hoodi Circle, Whitefield is set in natural motion with a smooth wave like a lush green valley landscape by premium flats sprawled across 3.5 acres of total Land. The Alpine Pyramid Bangalore is designed by clusters with a green open courtyard style green patch where the perfect place to catch up on the lives of neighbours, chat and build a friendly community. The project comes with giving a feel of greenery and fresh air, with jogging trail, green lawns, recreational parks and misty mornings landscaped. ",https://www.magicbricks.com/propertyDetails/2-BHK-946-Sq-ft-Multistorey-Apartment-FOR-Sale-whitefield-in-Bangalore&id=4d423439353331333832,6100000,61 Lac,Bangalore,whitefield,12.9680475,77.739097,2,2,2,946 FTK ,,Unfurnished,Baseer  Zahir,Alpine Housing,+91-63XXXXXXX54
2 BHK Flat  for Sale in   Mysore Road ,domcache_srp_51772995,"2 Bath,Unfurnished PLATINA EXOTICA A Luxury Resiential project in a prime location adjoing BDA layout at Kengeri. Kengeri has always been one the most preferred residential areas in the city of Bangalore. Beautifully laid out residential area by BANGALORE DEVELOPMENT AUTHORITY, with excellent infrastructure consisting of good roads, water supply, well connected to ring road on all sides, conveniences within easy reach, access to excellent healthcare, schools, colleges, local and interstate bus stand, and recreational centers make it one of the choicest localities to live in if youre looking for all the above in Bangalore",https://www.magicbricks.com/propertyDetails/2-BHK-1327-Sq-ft-Multistorey-Apartment-FOR-Sale-Mysore-Road-in-Bangalore&id=4d423531373732393935,6635000,66.4 Lac,Bangalore,Mysore Road,12.927622,77.493681,2,2,2,1327 FTK ,,Unfurnished,Athique,ATZ Properties,+91-77XXXXXXX22
2 BHK Flat  for Sale in   Bannerghatta Main Road ,domcache_srp_53134805,"2 Bath,Unfurnished Nestling on off Bannerghatta Road, Bangalore MASTER ROYAL MEENAKSHI Apartment is engulfed by an aura of divinity thanks to the famous Meenakshi Temple facing it. The 42 acres of sprawling landscape belonging to the Horticulture Department and Horticulture College graces the apartment with soothing greenery. Just at a few minutes' walk away is Meenakshi Mall fulling your shopping needs. Since Namma Metro station is very near and NICE Road is only 2 kms away from the apartment, it scores well on connectivity front also. Moreover, reputed Educational Institutions and Specialty Hospitals are all in the vicinity of Meenakshi. Meenakshi is an aesthetically designed marvel of 4 blocks - Apartment with 50% open space letting in abundant natural lighting and fresh air. It is a mix of fun and healthy life style offering you value for money. For a life time.",https://www.magicbricks.com/propertyDetails/2-BHK-1347-Sq-ft-Multistorey-Apartment-FOR-Sale-Bannerghatta-Main-Road-in-Bangalore&id=4d423533313334383035,9409470,94.1 Lac,Bangalore,Bannerghatta Main Road,12.797649,77.613045,2,2,2,1347 FTK ,,Unfurnished,Rajesh,,+91-98XXXXXXX55
3 BHK Villa for Sale in Chandapura,domcache_srp_55776223,"3 Bath,Unfurnished ABHEE PRAKRUTHI VILLA is a high-end residential villa that brings a whole new concept of residential villas. Project is designed specially to experience luxury living. ",https://www.magicbricks.com/propertyDetails/3-BHK-2690-Sq-ft-Villa-FOR-Sale-Chandapura-in-Bangalore&id=4d423535373736323233,13500220,1.35 Cr,Bangalore,Chandapura,12.783996,77.709105,3,3,3,2690 FTK ,,Unfurnished,Nagaraja  Reddy,Abhee Developers,+91-73XXXXXXX55
3 BHK Flat  for Sale in   Hulimavu ,domcache_srp_56557793,"3 Bath,Unfurnished,4 floor Tranquil Gardens stands, in a place where glamour, living and the future intersect. Experience good living in exclusive apartments as they provide, a welcome distraction from the hustle of the city. The sprawling recreational facilities blend in perfectly with the finest south Bangalore has to offer in the world of education, business parks, shopping and dining so you don't just live he but enjoy the - world around you.",https://www.magicbricks.com/propertyDetails/3-BHK-1680-Sq-ft-Multistorey-Apartment-FOR-Sale-Hulimavu-in-Bangalore&id=4d423536353537373933,10931760,1.09 Cr,Bangalore,Hulimavu,12.879742,77.60586,3,3,3,1680 FTK ,4,Unfurnished,Suraksha Tranquil,Greenaly Shelters,+91-90XXXXXXX62
2 BHK Flat  for Sale in   Mysore Road ,domcache_srp_56657851,"2 Bath,Semi-Furnished Presenting GrihaMithra's GMC ONE - A gracefully planned elegant residential apartments, where you can rediscover the joy of living. GMC ONE is located at Banashankari 6th stage in the well-developed neighbourhood of 100 feet Inner Ring Road beside NICE road. The smartly designed flats are situated in the main hub of the city to comfortably connect with the hospitals, educational institutes, work centres, malls, and IT hubs.",https://www.magicbricks.com/propertyDetails/2-BHK-1270-Sq-ft-Multistorey-Apartment-FOR-Sale-Mysore-Road-in-Bangalore&id=4d423536363537383531,5750000,57.5 Lac,Bangalore,Mysore Road,12.943326,77.526198,2,2,2,1270 FTK ,,Semi-Furnished,Santhosh  Reddy ,Griha Mithra Constructions,+91-96XXXXXXX27
2 BHK Flat  for Sale in   Panathur ,domcache_srp_56276903,"3 Bath,Unfurnished,4 floor Acacia is the latest residential project launched by SSVR. It consists of apartments of a total area of 1.92 acres. It has all the luxury facilities like Closed Car Parking, Lift Available, Power Backup, Water Supply, and Intercom. These apartments are a new launch and are scheduled for possession by september 2021.",https://www.magicbricks.com/propertyDetails/2-BHK-1160-Sq-ft-Multistorey-Apartment-FOR-Sale-Panathur-in-Bangalore&id=4d423536323736393033,7242000,72.4 Lac,Bangalore,Panathur,12.9358405,77.708067,2,3,2,1160 FTK ,4,Unfurnished,Hari,Sreesai Builders and Developers ,+91-96XXXXXXX74
3 BHK Flat  for Sale in   Sarjapur Road ,domcache_srp_56399609,"3 Bath,Semi-Furnished Every last inch of Wonderwall has been designed to utilise and maximise the best of nature while reconnecting all of us with the true essence of community living. Freshwater, fragrant trees, flowering plants and open spaces intended to host migratory birds rest alongside our immaculately designed sensory gardens, each of which includes things you may have never seen in one place before. An entire landscape designed as a feast for your senses, because the wonders of nature cannot hope to be contained within a few walls. Thoughtfully located at Sompura Gate, this project is close to all the major professional and social hubs in Bengaluru, so you can get to where you need quickly, in case you actually feel like leaving.",https://www.magicbricks.com/propertyDetails/3-BHK-1571-Sq-ft-Multistorey-Apartment-FOR-Sale-Sarjapur-Road-in-Bangalore&id=4d423536333939363039,7620417,76.2 Lac,Bangalore,Sarjapur Road,12.900521,77.710237,3,3,3,1571 FTK ,,Semi-Furnished,Navin,Bricks And Milestones,+91-73XXXXXXX11
2 BHK Flat  for Sale in   Old Madras Road ,domcache_srp_57164583,"2 Bath,Unfurnished The project offers Apartment with perfect combination of contemporary architecture and features to provide comfortable living. Saptagiri Maharshi Gokulam offers facilities such as Gymnasium and Lift. It also has amenities like Jogging track and Swimming pool. It also offers Car parking. The project is Vastu complaint.",https://www.magicbricks.com/propertyDetails/2-BHK-1064-Sq-ft-Multistorey-Apartment-FOR-Sale-Old-Madras-Road-in-Bangalore&id=4d423537313634353833,5406184,54.1 Lac,Bangalore,Old Madras Road,12.975653,77.6261378,2,2,2,1064 FTK ,,Unfurnished,Saptagiri Maharshi Gokulam Ceyone,,+91-95XXXXXXX22
2 BHK Flat  for Sale in   Sarjapur Road ,domcache_srp_56631669,"2 Bath,Unfurnished Come to where design meets practicality, where location is not a compromise, where aspirations are surpassed, and lifestyle adorns new meaning. Come to all that is good. Come to Trifecta Bueno. Trifecta Bueno located at Off Sarjapur Road Close to Wipro SEZ, Just behind RGA TechPark. Bueno Comes with total 156 luxury Apartments with basement car parking + G +12 Floors.",https://www.magicbricks.com/propertyDetails/2-BHK-1070-Sq-ft-Multistorey-Apartment-FOR-Sale-Sarjapur-Road-in-Bangalore&id=4d423536363331363639,6032701,60.3 Lac,Bangalore,Sarjapur Road,12.900521,77.710237,2,2,2,1070 FTK ,,Unfurnished,Trifecta Bueno Avinash,Trifecta Projects Pvt Ltd,+91-88XXXXXXX07
2 BHK Flat  for Sale in   whitefield ,domcache_srp_56413885,"2 Bath,Unfurnished Orchid Whitefield is an oasis to itself. Its 7 acre sprawling campus is designed by world renowned landscape architects who have ensured that 85Percent of the total campus area is landscaped. The campus is equipped with everything that new age living can ask for. A sports complex with various games, to a swimming pool, to gardens, to senior citizen enclaves, from kids play areas to vehicle safe roads, the campus is an experience in active living for all age groups.* Offer is valid till 1st Jan 2017",https://www.magicbricks.com/propertyDetails/2-BHK-1173-Sq-ft-Multistorey-Apartment-FOR-Sale-whitefield-in-Bangalore&id=4d423536343133383835,9380000,93.8 Lac,Bangalore,whitefield,12.9680475,77.739097,2,2,2,1173 FTK ,,Unfurnished,Goyal Co Hariyana Group,,+91-80XXXXXXX00
3 BHK Flat  for Sale in   whitefield ,domcache_srp_56311643,"3 Bath,Semi-Furnished Apartments in Bangalore of Mera Homes have a delightful presence in the city, they serve a life enriching purpose too - Mera Homes flats in Bangalore have all 2 BHK & 3 BHK apartments in Bangalore are strategically located in absolute convenience to work, school and other social amenities.",https://www.magicbricks.com/propertyDetails/3-BHK-1777-Sq-ft-Multistorey-Apartment-FOR-Sale-whitefield-in-Bangalore&id=4d423536333131363433,9950000,99.5 Lac,Bangalore,whitefield,12.9680475,77.739097,3,3,3,1777 FTK ,,Semi-Furnished,Purushothama  Reddy,,+91-63XXXXXXX12
1 BHK Flat  for Sale in   Yelahanka ,domcache_srp_56497465,"1 Bath,Unfurnished The first residential project in Bengaluru to be built using Global off-site construction technology, where the construction is modular, enabling greater quality and faster delivery.",https://www.magicbricks.com/propertyDetails/1-BHK-640-Sq-ft-Multistorey-Apartment-FOR-Sale-Yelahanka-in-Bangalore&id=4d423536343937343635,4557000,45.6 Lac,Bangalore,Yelahanka,13.1072034,77.597427,1,1,1,640 FTK ,,Unfurnished,Vaishnavi  N/A ,Vaishnavi Group,+91-99XXXXXXX60
3 BHK Flat  for Sale in   whitefield ,domcache_srp_46133375,"2 Bath,Unfurnished Ankuraa LOTUS, a place to pause - your home is your sanctuary at Ankuraa LOTUS, residences where Nature and Community go hand in hand. It's a quite sanctuary on the fringe of the city. Directly opposite is a series beautiful gardens to explore at your leisure. Enjoy an early morning walk along the pathway. A picnic on the lawn or an evening stroll leaving the bustle of the city behind. The sense of limitless living reaches its ultimate expression in the private residents club which overlooks the community. Expand your thoughts in a spacious contemporary home and share in our vision for a whole new community at Whitefield. A place where the future is unfolding with limitless potential.",https://www.magicbricks.com/propertyDetails/3-BHK-1575-Sq-ft-Multistorey-Apartment-FOR-Sale-whitefield-in-Bangalore&id=4d423436313333333735,9188156,91.9 Lac,Bangalore,whitefield,12.9680475,77.739097,3,2,3,1575 FTK ,,Unfurnished,Sasidar,,+91-96XXXXXXX34
3 BHK Flat  for Sale in   Thanisandra Main Road ,domcache_srp_55215255,"2 Bath,Unfurnished Located in the heart of North Bengaluru at K.Narayanapura, Aparna Maple offers the best of both worlds: connectivity and peaceful surroundings. Aparna Maple provides a lifestyle desired by aspiring homebuyers with all modern amenities while offering excellent connectivity to major commercial hubs, the International Airport, Outer Ring Road and central Bengaluru.",https://www.magicbricks.com/propertyDetails/3-BHK-1404-Sq-ft-Multistorey-Apartment-FOR-Sale-Thanisandra-Main-Road-in-Bangalore&id=4d423535323135323535,8141796,81.4 Lac,Bangalore,Thanisandra Main Road,13.067929,77.640232,3,2,3,1404 FTK ,,Unfurnished,Aparna,Aparna Constructions,+91-79XXXXXXX86
3 BHK Flat  for Sale in   Kadugodi ,domcache_srp_56497317,"3 Bath,Semi-Furnished Desai's Golden Springs is modern and distinct. The poetry of an alluring facade lies in the dramatic juxtaposed vertical. This quintessential design is a statement of luxury on its own. Defined by a 'building block' pattern of balconies, clad in design, with elevated glass balconies, it is G+11 storied of pure architectural perfection. Its bold presence and sophisticated vernacular visual is a striking addition to Seegahali neighborhood of Bengaluru.",https://www.magicbricks.com/propertyDetails/3-BHK-1478-Sq-ft-Multistorey-Apartment-FOR-Sale-Kadugodi-in-Bangalore&id=4d423536343937333137,8127522,81.3 Lac,Bangalore,Kadugodi,12.992701,77.748482,3,3,3,1478 FTK ,,Semi-Furnished,Pradeep,Desai Developers ,+91-99XXXXXXX39
